,,,,,,,,,,,,,,Application for baby sitter,,logistics & supply chain Company ,"Texas City, United States",Company Size : less than 10 employees,False,Hospital Management Software,,government Company ,"Dublin, Ireland",Company Size : less than 10 employees
,,,,,,,,,,,,,,Travel App,,government Company ,"Johannesburg, South Africa",Company Size : less than 10 employees,False,ATM operations and maintenance App,,government Company ,"Riyadh, Saudi Arabia",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,Panic Button App,,online services Company ,"Johannesburg, South Africa",Company Size : less than 10 employees,False,ATM/PoS Audit App / Survey App,,government Company ,"Riyadh, Saudi Arabia",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,African education App - Mammals,,government Company ,"Johannesburg, South Africa",Company Size : less than 10 employees,False,African education App - Frog,,online services Company ,"Johannesburg, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Legal Tracking App,,legal Company ,"Illinois City, United States",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,African education App - Mammals,,government Company ,"Johannesburg, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Defence Legal Services App,,legal Company ,"Chicago, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Panic Button App,,online services Company ,"Johannesburg, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,App for Ministry of Road Transport and Highways,,online services Company ,"Noida, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Asset Management system for Public works,,online services Company ,"Denver, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Travel App,,government Company ,"Johannesburg, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Utility Management System,,logistics & supply chain Company ,"Raleigh, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,eCommerce platform,,e-commerce Company ,"Raleigh, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Fitness App,,online services Company ,"Calgary, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Application for baby sitter,,logistics & supply chain Company ,"Texas City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,SaaS-based marketplace solution,,online services Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Online Food Ordering Platform,,e-commerce Company ,"Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Booking Platform for Aesthetic Services,,online services Company ,"Raleigh, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Real estate assets management system,,online services Company ,"Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Interactive Learning Platform,,online services Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Debt collection application,,online services Company ,"Magnor, Norway",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Juridical Web Application,,legal Company ,"Illinois City, United States",Company Size : less than 10 employees
Softuvo Solutions,https://extract.co/softuvosolutions,Sahibzada Ajit Singh Nagar,India,2016,21 to 50 employees,1 Office,Clients from 7 Countries,www.softuvo.com,+91 73474 47407,Less than $15,$3000 to $8000,"['php 64.53%', 'mysql 64.11%', 'bootstrap 51.53%', 'amazon web services 50.95%', 'apache 50.95%', 'objective c 44.24%', 'laravel 38.53%', 'codeigniter 37.47%', 'angular.js 32.03%', 'ruby on rails 32.03%']","[',45.03/100 e-commerce,38.53/100 medical & healthcare,37.47/100 sports,32.03/100 entertainment,32.03/100 real estate,10/100 food & beverages,10/100 insurance,10/100 social networking,10/100 financial services,10/100 stock market/forex,']",Opustime,Juan Manuel Ramirez,"Director, Opustime S.A.  ","Panama City, Panama",Company Size : less than 10 employees,False,HotScore,Alfredo Perdomo,"Founder, HotScore.Online  ","Monterrey, Mexico",Company Size : less than 10 employees
,,,,,,,,,,,,,,Pundit Support,James Mason,"PRODUCT DIRECTOR, PUNDIT SPORTS LIMITED  ","London, United Kingdom",Company Size : less than 10 employees,False,Pocket Nappy,Nivas Sivagama,"Founder, NappyDoo  ","Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,My Horse Box,Jonathan Slater,"Managing Director, My Horse Box  ","Preesall, United Kingdom",Company Size : less than 10 employees,False,St.Germainmodels,Joby Bach,"Founder, St.GermainModel  ","Montreal, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,Modern Care,Jordan Armstrong,"CEO, Modern Care  ","Scottsdale, United States",Company Size : less than 10 employees,False,The Canvas Group,Jonathan Slater,"Director, The Canvas Group  ","Preesall, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,Suvara,,e-commerce Company ,"Québec City, Canada",Company Size : less than 10 employees,False,Ferris Slater,Jonathan Slater,"Director, Ferris Slater  ","Catherine-de-Barnes, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,BNB,Abhay Sharma,"President, La Jola  ","Las Vegas, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Suvara,,e-commerce Company ,"Québec City, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Modern Care,Jordan Armstrong,"CEO, Modern Care  ","Scottsdale, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,GoChiro,Francois Poulin,"Owner, http://www.gochiro.ca/  ","Montreal, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Docmein,Manu Khosla,"Director, Premier Agencies  ","Sahibzada Ajit Singh Nagar, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,My Horse Box,Jonathan Slater,"Managing Director, My Horse Box  ","Preesall, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Pundit Support,James Mason,"PRODUCT DIRECTOR, PUNDIT SPORTS LIMITED  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Opustime,Juan Manuel Ramirez,"Director, Opustime S.A.  ","Panama City, Panama",Company Size : less than 10 employees
Nevina Infotech,https://extract.co/nevinainfotech30,Ahmedabad,India,2011,21 to 50 employees,2 Offices (MNC),Clients from 6 Countries,nevinainfotech.com,+91 75729 70470 +1 512-380-1093,$15 to $25,"$18,000 to $38,000","['laravel 58.03%', 'html 45.03%', 'swift 45.03%', 'java 38.53%', 'angular.js 38.53%', 'wordpress 38.53%', 'javascript 32.03%']","[',58.03/100 e-commerce,38.53/100 startup,32.03/100 food & beverages,10/100 construction,10/100 education,10/100 entertainment,10/100 fashion,10/100 games,10/100 government,10/100 sports,']",Sherr,Amir Dutt,"CEO, Sherr  ","Vancouver, Canada",Company Size : less than 10 employees,True,Hired Magento Developer,Jyoti Lorish,"Project Manager, Solveda LLC  ","Noida, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Learn How,JAQUES ABOU RJEILY,"Owner, Learn How  ","Doha, Qatar",Company Size : less than 10 employees,True,Hired QA,Sarita Hemnani,"HR Manager, Cygnet Infotech  ","Ahmedabad, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Infinitive Host Development and Maintenance,Kuldeep Negi,"Owner, Infinitive Host  ","Jaipur, India",Company Size : 21 to 50 employees,False,BRANDZ+,MR.SALIM ALI AL WAHAIBI,"CEO, IOI LLC  ","Muscat, Oman",Company Size : less than 10 employees
,,,,,,,,,,,,,,Azul Aqua,Samir Khoja,"Owner, Azul Aqua  ","Matola, Mozambique",Company Size : 201 to 350 employees,False,Gujarat Food Industries,Rahil Koradia,"Owner, Gujarat Food Industries  ","Ahmedabad, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,KadamColors,Aniq,"Owner, kadamcolors.com  ","Ahmedabad, India",Company Size : 21 to 50 employees,False,Quick Appetite,Mauricio Corrales,"CEO, Quick Appetite  ","Montreal, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,mints pep,Mr. Favoured Charlie,"CEO, mints pep  ","Medina, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Statue of Unity,Naresh Pandya,"Project Manager, GIPL  ","Ahmedabad, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,KadamColors,Aniq,"Owner, kadamcolors.com  ","Ahmedabad, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Azul Aqua,Samir Khoja,"Owner, Azul Aqua  ","Matola, Mozambique",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Infinitive Host Development and Maintenance,Kuldeep Negi,"Owner, Infinitive Host  ","Jaipur, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Learn How,JAQUES ABOU RJEILY,"Owner, Learn How  ","Doha, Qatar",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Classfeed.ca,Roman Grod,"CEO, Classfeed.ca  ","Vancouver, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Sherr,Amir Dutt,"CEO, Sherr  ","Vancouver, Canada",Company Size : less than 10 employees
Dotsquares,https://extract.co/dotsquares,Jaipur,India,2002,601 to 1000 employees,4 Offices (MNC),Clients from 4 Countries,www.dotsquares.com,+91 98290 29555 +44 1273 575190 +1 301-563-9488 +61 425 672 323,$15 to $25,"$75,000 to $150,000","['mysql 43.54%', 'php 36.4%', 'angular.js 32.03%', 'java 32.03%', 'laravel 32.03%', 'c# 32.03%']","[',32.03/100 financial services,32.03/100 movie & film,27.77/100 medical & healthcare,10/100 e-commerce,10/100 food & beverages,10/100 games,10/100 leisure & travel,10/100 social networking,10/100 automotive,10/100 legal,']",Full Motion Video,,movie & film Company ,"London, United Kingdom",Company Size : less than 10 employees,False,Partakers,,games Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,SHS Php/Mysql Optimisation,,medical & healthcare Company ,"London, United Kingdom",Company Size : 51 to 100 employees,False,Blockchain Exchange,,financial services Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Blockchain Exchange,,financial services Company ,"Jaipur, India",Company Size : less than 10 employees,False,SHS Php/Mysql Optimisation,,medical & healthcare Company ,"London, United Kingdom",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Full Motion Video,,movie & film Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NZ International Rail,,leisure & travel Company ,"Tauranga Taupo, New Zealand",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,HIPAA Exams,,financial services Company ,"Denver, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,US Rent A Car,,leisure & travel Company ,"Farnborough, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,International Rail,,leisure & travel Company ,"Winchester, United Kingdom",Company Size : less than 10 employees
wetware systems,https://extract.co/wetwaresystems,Ranchi,India,2014,11 to 20 employees,1 Office,Clients from 1 Country,www.wetwaresystems.in,+91 97181 23766,$15 to $25,"$7000 to $18,000","['.net 45.03%', 'c# 38.53%', 'firebase 32.03%', 'java 32.03%', 'amazon web services 32.03%', 'swift 32.03%', 'asp.net 32.03%', 'sql server 32.03%']","[',32.03/100 startup,32.03/100 medical & healthcare,32.03/100 real estate,10/100 automotive,10/100 e-commerce,10/100 online services,10/100 retail,10/100 social networking,10/100 food & beverages,10/100 consumer,']",Tanmay Realtors,Mukesh Kumar,"Co-Founder, Tanmay Realtors  ","Gurugram, India",Company Size : less than 10 employees,False,Health Connect 24,Sudhanshu Kumar,"CEO, Healthconnect24  ","Gurugram, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Medical Point Of Sale,Vishal Kaushal,"Technical Manager, Amritsar Eye Clinic  ","Dehradun, India",Company Size : 51 to 100 employees,False,Medical Point Of Sale,Vishal Kaushal,"Technical Manager, Amritsar Eye Clinic  ","Dehradun, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,Health Connect 24,Sudhanshu Kumar,"CEO, Healthconnect24  ","Gurugram, India",Company Size : less than 10 employees,False,Tanmay Realtors,Mukesh Kumar,"Co-Founder, Tanmay Realtors  ","Gurugram, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Spencers.in,Arpit Singh,"Manager, Spencers Retail LTD  ","Kolkata, India",Company Size : less than 10 employees
Acentria Technologies,https://extract.co/acentriatechnologies,Jaipur,India,2014,21 to 50 employees,1 Office,Clients from 1 Country,www.acentriatech.com,+91 96494 11234,Less than $15,"$10,000 to $25,000","['codeigniter 31.44%', 'java 31.44%', 'mysql 31.44%', 'swift 31.44%']","[',31.44/100 manufacturing,10/100 e-commerce,10/100 education,10/100 financial services,10/100 food & beverages,10/100 medical & healthcare,10/100 productivity,10/100 real estate,10/100 social networking,10/100 startup,']",Industrial Automation,Rahul Gupta,"Director, Sparkle Manufacturing Private Limited  ","Jaipur, India",Company Size : less than 10 employees,False,Industrial Automation,Rahul Gupta,"Director, Sparkle Manufacturing Private Limited  ","Jaipur, India",Company Size : less than 10 employees
Mplussoft Technologies,https://extract.co/mplussofttechnologies,Pune,India,2013,less than 10 employees,1 Office,Clients from 3 Countries,mplussoft.com,+91 73041 41777,$15 to $25,"$10,000 to $25,000","['angular.js 38.53%', 'reactjs 38.53%', 'swift 38.53%', 'php 32.03%']","[',32.03/100 e-commerce,32.03/100 medical & healthcare,10/100 construction,10/100 consumer,10/100 education,']",Make At Home,,e-commerce Company ,"Jaipur, India",Company Size : less than 10 employees,False,BamPlace,Delson,"CEO, BamPlace  ","Sharjah, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,Dr Trolley,Daniel,"COO, Dr Trolley  ","California, United States",Company Size : less than 10 employees,False,Dr Trolley,Daniel,"COO, Dr Trolley  ","California, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Make At Home,,e-commerce Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Awaken The Genius,Chirag Agrawal,"VP- Projects, Awaken The Genius  ","Indiana, United States",Company Size : less than 10 employees
SemiDot Infotech,https://extract.co/semidotinfotech,Jaipur,India,2010,101 to 200 employees,3 Offices (MNC),Clients from 5 Countries,semidotinfotech.com,+91 99502 30666 +1 303-408-3671 +44 161 768 0866,$26 to $50,"$38,000 to $75,000","['html 58.03%', 'css 45.03%', 'java 45.03%', 'cakephp 45.03%', 'mysql 45.03%', 'nodejs 38.53%', 'angular.js 38.53%', 'laravel 38.53%', 'bootstrap 32.03%', 'javascript 32.03%', 'wordpress 32.03%']","[',38.53/100 real estate,32.03/100 education,32.03/100 food & beverages,32.03/100 leisure & travel,10/100 financial services,10/100 banking,10/100 construction,10/100 entertainment,10/100 retail,1/100 e-commerce,']",NS Logistics,Sandeep Jhala,"Owner, NS Logistics  ","Jaipur, India",Company Size : 11 to 20 employees,False,The Learners App,liam plunkett,"Co-Founder, The Learners App Solution Pvt. Ltd.  ","Melbourne, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Hotel Bhaskar,Krati Saxena,"Director, Hotel Bhaskar  ","Jaipur, India",Company Size : 11 to 20 employees,False,Fox visit,Neil Kuntal,"Director, Fox Visit  ","Arganda del Rey, Spain",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,Law Compass,Rohit Singh,"Managing Director, Law Compass  ","Pune, India",Company Size : 21 to 50 employees,False,Store Direct,Tanu,"Co-founder, Store Direct  ","Texas City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,The Buddha Village,Eoin Morgen,"Managing Director, The Buddha Village  ","Longford, United Kingdom",Company Size : 51 to 100 employees,False,The Buddha Village,Eoin Morgen,"Managing Director, The Buddha Village  ","Longford, United Kingdom",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,Fox visit,Neil Kuntal,"Director, Fox Visit  ","Arganda del Rey, Spain",Company Size : 21 to 50 employees,False,Law Compass,Rohit Singh,"Managing Director, Law Compass  ","Pune, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Hotel Bhaskar,Krati Saxena,"Director, Hotel Bhaskar  ","Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Kaptain Rides,Mahmod Abdalla,"Managing Director, Kaptain Rides  ","Columbus, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NS Logistics,Sandeep Jhala,"Owner, NS Logistics  ","Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,The Social Care Training Hub,Neil Degg,"Owner, The Social Care Training Hub  ","Manchester, United Kingdom",Company Size : less than 10 employees
iAriana Technologies,https://extract.co/iarianatechnologies,Pune,India,2019,21 to 50 employees,1 Office,Clients from 2 Countries,www.iarianatech.com,+91 97655 65312,$15 to $25,"$10,000 to $25,000","['codeigniter 28.57%', 'java 28.57%', 'swift 28.57%']","[',28.57/100 medical & healthcare,10/100 banking,10/100 construction,10/100 education,10/100 entertainment,10/100 leisure & travel,10/100 lifestyle,10/100 manufacturing,10/100 e-commerce,10/100 startup,']",PMA (PRESCRIPTION MANAGEMENT ASSOCIATES),,medical & healthcare Company ,"Pune, India",Company Size : less than 10 employees,False,PMA (PRESCRIPTION MANAGEMENT ASSOCIATES),,medical & healthcare Company ,"Pune, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Track9,,startup Company ,"Foster City, United States",Company Size : less than 10 employees
Innovify,https://extract.co/innovify,Ahmedabad,India,2011,101 to 200 employees,2 Offices (MNC),Clients from 3 Countries,innovify.com,+44 7944 282874,$26 to $50,"$75,000 to $150,000","['amazon web services 31.07%', 'angular.js 31.07%', 'java 31.07%']","[',31.07/100 food & beverages,10/100 e-commerce,10/100 financial services,10/100 insurance,10/100 logistics & supply chain,10/100 medical & healthcare,10/100 oil & energy,10/100 real estate,10/100 retail,10/100 startup,']",Instantt,,food & beverages Company ,"London, United Kingdom",Company Size : less than 10 employees,False,Top7,,real estate Company ,"Miami, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wiivv,,startup Company ,"Vancouver, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Flok,,logistics & supply chain Company ,"Vancouver, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Instantt,,food & beverages Company ,"London, United Kingdom",Company Size : less than 10 employees
UiSort Technologies,https://extract.co/uisorttechnologies,Tiruchirappalli,India,2014,less than 10 employees,1 Office,Clients from 5 Countries,www.uisort.com,+91 431 241 7249,$15 to $25,$3000 to $8000,"['bootstrap 82.74%', 'html 82.72%', 'apache 82.4%', 'php 82.15%', 'css 76.49%', 'jquery 69.3%', 'yii 50.39%', 'javascript 41.54%', 'angular.js 31.44%']","[',63.16/100 online services,43.24/100 e-commerce,31.44/100 food & beverages,28.89/100 marketing & advertising,1/100 fashion,1/100 hosting,']",Autodon opencart customization,,online services Company ,"Spanish Town, Jamaica",Company Size : less than 10 employees,False,Online Classified Software Mobile App - Alistify,,online services Company ,"Accra, Ghana",Company Size : less than 10 employees
,,,,,,,,,,,,,,Linde opencart customization phase 1,,online services Company ,"Hamburg, Germany",Company Size : less than 10 employees,False,One Way Drop Taxi Online Booking System - Droptaxi24x7.com,,online services Company ,"Tiruchirappalli, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Bijasan Opencart Customization phase - 1,,e-commerce Company ,"Nagpur, India",Company Size : less than 10 employees,False,Online Rental Booking System - Stayoo.in,,online services Company ,"Pollachi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Opencart Customization for Ramanico,,food & beverages Company ,"Singapore, Singapore",Company Size : less than 10 employees,False,Marinefishsales - CMFRI -Kochin,,e-commerce Company ,"Kochi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,DIAMANToL Singapore,,e-commerce Company ,"Singapore, Singapore",Company Size : less than 10 employees,False,ChildtoChamp - Sports app,Praveen Kumar,"SA, Childtochamp  ","Bengaluru, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Sportif Engineers Pte Ltd  Your Integrated Truck Body Builder,Lynn,"HD, Sportif Engineers Pte Ltd  ","Singapore, Singapore",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,DIAMANToL Singapore,,e-commerce Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Opencart Customization for Ramanico,,food & beverages Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bijasan Opencart Customization phase - 1,,e-commerce Company ,"Nagpur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Linde opencart customization phase 1,,online services Company ,"Hamburg, Germany",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Autodon opencart customization,,online services Company ,"Spanish Town, Jamaica",Company Size : less than 10 employees
Terasol Technologies,https://extract.co/terasoltechnologies,Greater Noida,India,2014,11 to 20 employees,1 Office,Clients from 2 Countries,www.terasoltechnologies.com,+91 120 410 0999,$26 to $50,$3000 to $8000,"['html 44.21%', 'css 37.65%', 'javascript 37.65%', '.net 32.03%', 'java 31.44%', 'mysql 30.27%', 'jquery 30.27%']","[',32.03/100 insurance,31.44/100 social networking,30.27/100 manufacturing,10/100 e-commerce,10/100 fashion,10/100 real estate,10/100 automotive,10/100 education,10/100 food & beverages,10/100 retail,']",iExpert,Jayesh Khurana,"MD, JMD Fincorp India LLP  ","New Delhi, India",Company Size : 51 to 100 employees,False,Pothole App,Reuben Umunna,"Doctoral Candidate, Kyushu Institute of Technology  ","Fukuoka, Japan",Company Size : less than 10 employees
,,,,,,,,,,,,,,KKI Autos,Mohit Gupta,"Owner, KKI Industries  ","Jalandhar, India",Company Size : 101 to 200 employees,False,Chrome Live,,social networking Company ,"Noida, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,Chrome Live,,social networking Company ,"Noida, India",Company Size : 101 to 200 employees,False,Juzt2,Raghvendra,"Owner, Sea Mount Technologies  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Hellicopter,Vikas,"Owner, Hellicopter  ","Lucknow, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bliss Eve,Harshit,"Owner, Town Bliss  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Alladin,Anand Gupta,"Owner, Alladin  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,KKI Autos,Mohit Gupta,"Owner, KKI Industries  ","Jalandhar, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,iExpert,Jayesh Khurana,"MD, JMD Fincorp India LLP  ","New Delhi, India",Company Size : 51 to 100 employees
Yellow Objects,https://extract.co/yellowobjects,Jaipur,India,2012,51 to 100 employees,1 Office,Clients from 4 Countries,yellowobjects.com,+91 141 405 9779,$15 to $25,"$18,000 to $38,000","['bootstrap 38.53%', 'cakephp 32.03%', 'java 32.03%', 'mysql 32.03%', 'objective c 32.03%', 'php 32.03%', 'yii 32.03%']","[',32.03/100 sports,32.03/100 startup,1/100 automotive,1/100 e-commerce,1/100 logistics & supply chain,1/100 real estate,1/100 retail,1/100 social networking,1/100 education,1/100 food & beverages,']",HeroSports.com,Jordan Nilsen,"Chief Executive Officer, Herosports.com  ","Seattle, United States",Company Size : 11 to 20 employees,False,Trip'n,Nick,"USA, Tripn  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Trip'n,Nick,"USA, Tripn  ","New York, United States",Company Size : less than 10 employees,False,https://play.google.com/store/apps/details?id=com.sharing.anitrack&hl=en,Andries Dupreez,"Chief Executive Officer, AniTrack Africa  ","Cape Town, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,https://www.doobay.com/,Omar,"Chief Executive Officer, Doobay.com  ","Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,http://www.spritzer.com.my/,Chuah Pei Szu,"IT Manager, spritzer.com.my  ","Kuala Lumpur, Malaysia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Shaga,Nitay Havshush,"CTO, Shaga  ","Israel, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,https://www.8710photography.com/,Billy Pauling,"Chief Executive Officer, 8710 photography  ","Minnesota City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,http://www.pitterpatterparcels.co.uk/,Neil,"CTO, digital one  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,http://www.parkmanor.co.uk/,Neil,"CTO, digital one  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,HeroSports.com,Jordan Nilsen,"Chief Executive Officer, Herosports.com  ","Seattle, United States",Company Size : 11 to 20 employees
Tvisha Technologies,https://extract.co/tvishatechnologies,Hyderabad,India,2003,51 to 100 employees,2 Offices (MNC),Clients from 1 Country,www.tvisha.com,+91 91000 68882,$26 to $50,"$7000 to $18,000","['javascript 36.4%', 'bootstrap 29.9%', 'c# 29.9%', 'java 29.9%', 'nodejs 29.9%', 'php 29.9%', 'reactjs 29.9%', 'zend 29.9%']","[',29.9/100 logistics & supply chain,29.9/100 startup,10/100 e-commerce,10/100 education,10/100 government,10/100 leisure & travel,10/100 banking,10/100 medical & healthcare,10/100 real estate,10/100 food & beverages,']",Mobile App Dev For Fleet Management Platform,Vinay Chataraju,"VP of Business Development, Ephysx Technologies  ","Hyderabad, India",Company Size : 101 to 200 employees,False,Quintto,Gade Jairaj,"Owner, Zippyto online services Pvt Ltd  ","Hyderabad, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,web development for astrology,Viswanatha  Saraswathi Guruji,"Owner, subhayogam  ","Hyderabad, India",Company Size : 21 to 50 employees,False,web development for astrology,Viswanatha  Saraswathi Guruji,"Owner, subhayogam  ","Hyderabad, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Mobile App Dev For Fleet Management Platform,Vinay Chataraju,"VP of Business Development, Ephysx Technologies  ","Hyderabad, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,CRM and Chat Development for Infrastructure Firm,Sreevikas Seenaiah Koruturu,"Head Of Marketing, NCC Urban Infrastructure Ltd  ","Hyderabad, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Web Development for Travel & Booking Firm,K N Suneel,"Owner, Arha Holidays  ","Hyderabad, India",Company Size : less than 10 employees
Redspark,https://extract.co/redspark,Vadodara,India,2010,21 to 50 employees,1 Office,Clients from 1 Country,www.redsparkinfo.com,+91 91733 09989,Less than $15,$3000 to $8000,"['yii 38.53%', 'objective c 32.03%', 'php 32.03%']","[',32.03/100 e-commerce,32.03/100 retail,1/100 fashion,1/100 financial services,1/100 food & beverages,1/100 insurance,1/100 real estate,1/100 lifestyle,1/100 luxury goods & jewellery,1/100 logistics & supply chain,']",Online Reverse Selling Portal,,e-commerce Company ,"London, United Kingdom",Company Size : 101 to 200 employees,False,Gogopha,,logistics & supply chain Company ,"Stoke-on-Trent, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,TreadsMan,,retail Company ,"Stoke-on-Trent, United Kingdom",Company Size : less than 10 employees,False,TreadsMan,,retail Company ,"Stoke-on-Trent, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Insurance Claim Portal,,retail Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Online Reverse Selling Portal,,e-commerce Company ,"London, United Kingdom",Company Size : 101 to 200 employees
