,,,,,,,,,,,,,,Captable,Marco Janeczek,"o-Founder and Head of Product, Townhill Software Corporation  ","Ottawa, Canada",Company Size : less than 10 employees,False,SciChart,Sheldon Vestey,"Senior Strategy & Marketing Executive, SciChart  ","London, United Kingdom",Company Size : 11 to 20 employees
Pixetic,https://extract.co/pixetic,L'viv,Ukraine,2017,21 to 50 employees,1 Office,Clients from 2 Countries,pixetic.com,+380 67 230 4670,$26 to $50,$3000 to $8000,"['html 36.48%', 'css 31.07%', 'wordpress 31.07%']","[',31.07/100 financial services,28.89/100 e-commerce,10/100 banking,10/100 education,10/100 entertainment,10/100 fashion,10/100 government,10/100 medical & healthcare,10/100 retail,']",Delivery app concept,,e-commerce Company ,"Boston, United States",Company Size : less than 10 employees,False,Bear Analytics,Bear Analytics,"Bear Analytics, Bear Analytics  ","London, United Kingdom",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,Bear Analytics,Bear Analytics,"Bear Analytics, Bear Analytics  ","London, United Kingdom",Company Size : 11 to 20 employees,False,Perfectial website redesign,Perfectial,"Perfectial, Perfectial  ","Boston, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Delivery app concept,,e-commerce Company ,"Boston, United States",Company Size : less than 10 employees
Fgfactory,https://extract.co/fgfactory,Kharkiv,Ukraine,2010,21 to 50 employees,1 Office,Clients from 6 Countries,fgfactory.com,+380 68 212 7083,$26 to $50,"$38,000 to $75,000","['c# 49.79%', 'html 37.28%', 'reactjs 31.66%', 'java 29.9%']","[',44.24/100 entertainment,31.66/100 financial services,27.29/100 games,10/100 education,10/100 gambling & casinos,10/100 social networking,']",Long Game,Lindsay Holden,"CEO, LONG GAME SAVINGS INC  ","San Francisco, United States",Company Size : 21 to 50 employees,False,Playcrowd gambling app,Sergei Koziar,"CEO, Zulko Gaming Limited  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,Timber Slash,Nikolay Ananiev,"CEO, No Six Five EOOD  ","Sofia, Bulgaria",Company Size : 11 to 20 employees,False,Raise a Bird,Magaly Valette,"Director, Nomadcreative  ","Sierre, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,Babyloonz,Niklas Malmqvist,"Director, Lekis AB  ","Stockholm, Sweden",Company Size : less than 10 employees,False,Mission Zoo,Oswald Bernard,"CEO, Metidia SAS  ","Paris, France",Company Size : less than 10 employees
,,,,,,,,,,,,,,Raise a Bird,Magaly Valette,"Director, Nomadcreative  ","Sierre, Switzerland",Company Size : less than 10 employees,False,Alien Escape - Logic Puzzles,Jeremy Sharvit,"CEO,   ","Aventura, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Playcrowd gambling app,Sergei Koziar,"CEO, Zulko Gaming Limited  ","London, United Kingdom",Company Size : less than 10 employees,False,Babyloonz,Niklas Malmqvist,"Director, Lekis AB  ","Stockholm, Sweden",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Timber Slash,Nikolay Ananiev,"CEO, No Six Five EOOD  ","Sofia, Bulgaria",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Long Game,Lindsay Holden,"CEO, LONG GAME SAVINGS INC  ","San Francisco, United States",Company Size : 21 to 50 employees
Agilites,https://extract.co/agilites,Kharkiv,Ukraine,2012,51 to 100 employees,1 Office,Clients from 3 Countries,agilites.com,+380 50 303 7317,$26 to $50,"$25,000 to $50,000","['html 38.53%', 'javascript 38.53%', 'objective c 37.57%', 'css 32.03%', 'java 32.03%', 'jquery 32.03%', '.net 32.03%', 'sql server 32.03%', 'xml 32.03%']","[',32.03/100 education,32.03/100 medical & healthcare,32.03/100 online services,30.11/100 games,1/100 entertainment,1/100 government,']",Digital Therapeutics Platform | Dedicated Development Team,Elad Levran,"VP Client Relations, Wellness Layers  ","New York, United States",Company Size : 21 to 50 employees,False,Software Testing | Learning and Talent Management Platform,Pavel Kovalev,"VP Product Development, WebSoft  ","Moscow, Russia",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,Puzzle Mobile Game Manual Testing,,games Company ,"Moscow, Russia",Company Size : 101 to 200 employees,False,Manual Testing of an Engineering Simulation Platform,Gennadiy Bulakh,"Team Leader. QA Engineer, SimScale GmbH  ","Munich, Germany",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,Manual Testing of an Engineering Simulation Platform,Gennadiy Bulakh,"Team Leader. QA Engineer, SimScale GmbH  ","Munich, Germany",Company Size : 21 to 50 employees,False,Puzzle Mobile Game Manual Testing,,games Company ,"Moscow, Russia",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,Software Testing | Learning and Talent Management Platform,Pavel Kovalev,"VP Product Development, WebSoft  ","Moscow, Russia",Company Size : 51 to 100 employees,False,Digital Therapeutics Platform | Dedicated Development Team,Elad Levran,"VP Client Relations, Wellness Layers  ","New York, United States",Company Size : 21 to 50 employees
WOXAPP,https://extract.co/woxapp,Dnipropetrovs'k,Ukraine,2011,21 to 50 employees,1 Office,Clients from 2 Countries,woxapp.com,+380 67 787 0708,$26 to $50,"$18,000 to $38,000","['java 45.03%', 'redis 38.24%', 'swift 38.24%', 'angular.js 32.03%', 'nginx 32.03%', 'symfony 32.03%', 'javascript 31.44%']","[',44.8/100 startup,32.03/100 food & beverages,10/100 automotive,10/100 consumer,10/100 e-commerce,10/100 lifestyle,10/100 logistics & supply chain,10/100 manufacturing,10/100 real estate,10/100 retail,']",ZealStep - running app for iOS,,startup Company ,"Moscow, Russia",Company Size : less than 10 employees,False,TA-DA - Android Mobile Application for Network of Supermarkets,,retail Company ,"Poltava, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,Wine Cellar,Kirill,"Co-Founder, Wine Cellar  ","Kyiv, Ukraine",Company Size : less than 10 employees,False,Redex,,startup Company ,"Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,Wi - Fi Space,Konstantin,"Co-Founder, wi-fi space  ","Dnipro, Ukraine",Company Size : 21 to 50 employees,False,Wi - Fi Space,Konstantin,"Co-Founder, wi-fi space  ","Dnipro, Ukraine",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,Redex,,startup Company ,"Kyiv, Ukraine",Company Size : less than 10 employees,False,Wine Cellar,Kirill,"Co-Founder, Wine Cellar  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ZealStep - running app for iOS,,startup Company ,"Moscow, Russia",Company Size : less than 10 employees
Rademade,https://extract.co/rademade,,Ukraine,2011,51 to 100 employees,1 Office,Clients from 4 Countries,rademade.com,+380 44 333 4760,$26 to $50,"$50,000 to $100,000","['css 44.88%', 'html 44.88%', 'angular.js 32.03%', 'ruby 32.03%', 'ruby on rails 32.03%', 'swift 32.03%']","[',32.03/100 education,32.03/100 e-commerce,32.03/100 medical & healthcare,31.66/100 leisure & travel,1/100 logistics & supply chain,1/100 online services,1/100 security,1/100 financial services,1/100 real estate,1/100 startup,']",MakDu,,e-commerce Company ,"Milwaukee, United States",Company Size : less than 10 employees,,,,,,
,,,,,,,,,,,,,,Health24,Artem Pirozhenko,"CEO, Health24  ","Kiev, Ukraine",Company Size : less than 10 employees,False,Adlevo,Dan Granath,"Co-founder, Adlevo  ","Tromsø, Norway",Company Size : less than 10 employees
,,,,,,,,,,,,,,Adlevo,Dan Granath,"Co-founder, Adlevo  ","Tromsø, Norway",Company Size : less than 10 employees,False,Health24,Artem Pirozhenko,"CEO, Health24  ","Kiev, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,Jaacoo,Niko Von Glasow,"Founder, Jaacoo  ","Tuscania, Italy",Company Size : less than 10 employees,False,MakDu,,e-commerce Company ,"Milwaukee, United States",Company Size : less than 10 employees
Itera Research,https://extract.co/iteraresearch,,Ukraine,2004,51 to 100 employees,1 Office,Clients from 4 Countries,www.itera-research.com,+1 315-642-4292,$26 to $50,"$38,000 to $75,000","['php 37.07%', 'javascript 31.07%', 'mysql 31.07%', 'yii 30.06%']","[',31.07/100 education,30.06/100 real estate,10/100 automotive,10/100 e-commerce,10/100 entertainment,10/100 fashion,10/100 logistics & supply chain,10/100 banking,10/100 social networking,10/100 sports,']",e-Doctrina,Eon Verrall,"President, CEO, Edoctrina  ","Buffalo, United States",Company Size : 11 to 20 employees,False,Hourtool,Thomas Dolberg,"Owner, thomasdolberg.com  ","Danmark, Sweden",Company Size : less than 10 employees
,,,,,,,,,,,,,,MVP,Daniel Leong,"Owner, SunTzu  ","Eltham North, Australia",Company Size : less than 10 employees,False,MVP,Daniel Leong,"Owner, SunTzu  ","Eltham North, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TeamOutLoud,Pedro Tadeu,"Owner, Leverage  ","Lisbon, Portugal",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,e-Doctrina,Eon Verrall,"President, CEO, Edoctrina  ","Buffalo, United States",Company Size : 11 to 20 employees
MintyMint,https://extract.co/mintymint,,Ukraine,2017,51 to 100 employees,1 Office,Clients from 6 Countries,mintymint.net,,$26 to $50,"$50,000 to $100,000","['angular.js 31.66%', 'php 31.66%', 'javascript 30.49%', 'reactjs 30.49%']","[',31.66/100 e-commerce,30.49/100 leisure & travel,10/100 banking,10/100 financial services,10/100 legal,10/100 logistics & supply chain,10/100 medical & healthcare,10/100 online services,10/100 real estate,10/100 startup,']",Cybershoes,MICHAEL BIEGLMAYER,"CEO, Owner & Inventor, https://www.cybershoes.com/  ","Vienna, Austria",Company Size : less than 10 employees,False,GroupGiftz,Celine Ofori-Amanfo,"Founder, CEO, GroupGiftz  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Pluto,Alex Rainey,"Co-founder, CEO & CTO, Pluto  ","London, United Kingdom",Company Size : less than 10 employees,False,Vreel,Edward Thomas,"Founder, Vreel  ","Stockholm, Sweden",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Pluto,Alex Rainey,"Co-founder, CEO & CTO, Pluto  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Cybershoes,MICHAEL BIEGLMAYER,"CEO, Owner & Inventor, https://www.cybershoes.com/  ","Vienna, Austria",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,4friends,"Hermann Ehringfeld, Silvia Hassler","CEO, https://4friends.space/  ","Vienna, Austria",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Everteam,Béchara Wakim,"Founder, Everteam  ","Lyon, France",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bankiom,Danny Abla,"Founder, Bankiom  ","Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Enita AR,Daniel Maslov,"Head Manager, ENITA LTD  ","Kryvyi Rih, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Al Dossary Stores,,e-commerce Company ,"Dammam, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Holzdorf AR app,Vlad Surma,"Deputy Commercial Director, Gelikom LV LLC  ","Kyiv, Ukraine",Company Size : less than 10 employees
LinkUp Studio,https://extract.co/linkupstudio,,Ukraine,2013,21 to 50 employees,1 Office,Clients from 2 Countries,linkupst.com,+380 96 377 9470,$26 to $50,"$25,000 to $50,000","['ruby on rails 38.24%', 'amazon web services 38.05%', 'reactjs 37.76%', 'ionic 32.03%', 'javascript 32.03%', 'mongodb 31.44%', 'laravel 31.07%']","[',32.03/100 food & beverages,31.44/100 entertainment,31.07/100 retail,10/100 education,10/100 games,10/100 legal,10/100 leisure & travel,10/100 lifestyle,10/100 real estate,10/100 startup,']",Wholesum food calculator,John Kamman,"Owner and founder, Wholesum  ","Missoula, United States",Company Size : less than 10 employees,False,Snagshout,Paul Johnson,"Founder and CEO, Snagshout  ","Spokane, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Wisio,Adam Frank,"Founder & CTO, Wisio  ","Jerusalem, Israel",Company Size : less than 10 employees,False,Wisio,Adam Frank,"Founder & CTO, Wisio  ","Jerusalem, Israel",Company Size : less than 10 employees
,,,,,,,,,,,,,,Snagshout,Paul Johnson,"Founder and CEO, Snagshout  ","Spokane, United States",Company Size : less than 10 employees,False,Wholesum food calculator,John Kamman,"Owner and founder, Wholesum  ","Missoula, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FlashBakC,Americo Mabu,"client, FlashBakC  ","Washington, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Snapchur/Vame,Name,"-, Snapchur  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,LetsSurf,,entertainment Company ,"New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,oMap,,food & beverages Company ,"Poland, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TrainAway,,entertainment Company ,"Denmark, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,The MatchPlayer,,entertainment Company ,"Zürich, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ayoo Dance,,entertainment Company ,"Zürich, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FlashBakC,Americo Mabu,"client, FlashBakC  ","Washington, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Snapchur/Vame,Name,"-, Snapchur  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,The Worx - A Property Management System,Sean Peace,"President, Alternative X Group, Inc  ","Raleigh, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Development of an IT-ecosystem in the insurance domain,Tymur Snezhko,"Head Of Marketing, JS KRAYINA IC  ","Ukrainka,",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,iDoRecall,,education Company ,"Mount Laurel Township, United States",Company Size : less than 10 employees
Ciklum,https://extract.co/ciklum,Kyiv,Ukraine,2002,1001 and Above,15 Offices (MNC),Clients from 1 Country,www.ciklum.com,+380 44 545 7745 +44 20 3199 5225 +45 70 27 80 90 +41 44 455 66 90 +380 48 734 5030 +380 48 734 5031 +380 432 508 285 +92 42 35203565,$26 to $50,"$38,000 to $75,000","['java 26.23%', 'angular.js 26.23%', 'javascript 26.23%', 'mysql 26.23%', 'html 26.23%', 'objective c 26.23%']","[',26.23/100 online services,1/100 banking,1/100 e-commerce,1/100 entertainment,1/100 real estate,1/100 retail,1/100 financial services,1/100 leisure & travel,1/100 logistics & supply chain,1/100 medical & healthcare,']",Web and Mobile Nearshore Team for The Swiss Personnel Placement Platform,,online services Company ,"Zürich, Switzerland",Company Size : 101 to 200 employees,False,A Global Private Banking Group Developed the new Banking System with Ciklum team,,banking Company ,"Zürich, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Web and Mobile Nearshore Team for The Swiss Personnel Placement Platform,,online services Company ,"Zürich, Switzerland",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,ACC  MOBILE APPLICATION,American Chamber of Commerce,"Business association, American Chamber of Commerce  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MOBILE LEARNING SOLUTION FOR SYNGENTA,Syngenta,"Agrochemical company, Syngenta  ","Basel, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,AUCHAN  MOBILE APPLICATION,Auhan,"Retail, Groupe Auchan SA  ","Lille, France",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Nimbla,,financial services Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,SolarHome,,startup Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,theCHIVE,,entertainment Company ,"New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Print My Glasses,,medical & healthcare Company ,"Amsterdam, Netherlands",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bootcamp Groupie,,sports Company ,"Portland, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ruggengraat,,medical & healthcare Company ,"Amsterdam, Netherlands",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,INKLNK,,social networking Company ,"Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Inteliwound,,medical & healthcare Company ,"San Diego, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Fliplet,Ian Broom,"A platform for web and mobile development with a drag and drop interface for non-technical people to create and maintain their own bespoke apps and relieve the pressure on IT to maintain app, Fliplet  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Recap Investing,,financial services Company ,"New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Hairmax,,medical & healthcare Company ,"Boca Raton, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Nimbla,,financial services Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,SolarHome,,startup Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,theCHIVE,,entertainment Company ,"New York, United States",Company Size : less than 10 employees
Gravelsoft,https://extract.co/gravelsoft,L'viv,Ukraine,2016,101 to 200 employees,1 Office,Clients from 1 Country,gravelsoft.com,+380 50 501 5475,$26 to $50,"$100,000 and $200,000","['amazon web services 32.03%', 'java 32.03%', 'mysql 32.03%']","[',32.03/100 startup,10/100 financial services,10/100 leisure & travel,10/100 medical & healthcare,10/100 real estate,10/100 retail,10/100 banking,']",MVP for Sales Enablement Platform,Multipepers,"Sales Enablement Platform, Multipepers  ","Finland, Canada",Company Size : less than 10 employees,False,MVP for Sales Enablement Platform,Multipepers,"Sales Enablement Platform, Multipepers  ","Finland, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wikibranch,,startup Company ,"San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ACC  MOBILE APPLICATION,American Chamber of Commerce,"Business association, American Chamber of Commerce  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MOBILE LEARNING SOLUTION FOR SYNGENTA,Syngenta,"Agrochemical company, Syngenta  ","Basel, Switzerland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,AUCHAN  MOBILE APPLICATION,Auhan,"Retail, Groupe Auchan SA  ","Lille, France",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wikibranch,,startup Company ,"San Francisco, United States",Company Size : less than 10 employees
Syntech Software,https://extract.co/syntechsoftware,,Ukraine,2017,21 to 50 employees,1 Office,Clients from 4 Countries,syntech.software,+380 50 777 0387,$26 to $50,"$10,000 to $25,000","['bootstrap 32.03%', 'django 32.03%', 'reactjs 32.03%']","[',38.53/100 e-commerce,10/100 consumer,10/100 education,10/100 entertainment,10/100 logistics & supply chain,10/100 manufacturing,10/100 retail,10/100 startup,']",Live chat for E-Commerce Store,,e-commerce Company ,"Kharkiv, Ukraine",Company Size : less than 10 employees,False,FARAMOON,Steven Chau,"Co-Founder, FARAMOON  ","Melbourne, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,UI/UX redesign for the European wine importer,,e-commerce Company ,"Horst, Netherlands",Company Size : 11 to 20 employees,False,NAV-TV Corp. is an automotive electronics manufacturer in the U.S.,,e-commerce Company ,"Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,UI/UX redesign for the European wine importer,,e-commerce Company ,"Horst, Netherlands",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Live chat for E-Commerce Store,,e-commerce Company ,"Kharkiv, Ukraine",Company Size : less than 10 employees
Noltic,https://extract.co/noltic,L'viv,Ukraine,2017,21 to 50 employees,1 Office,Clients from 1 Country,noltic.com,,$76 to $120,"$10,000 to $25,000",['salesforce 32.03%'],"[',32.03/100 productivity,10/100 education,10/100 medical & healthcare,10/100 real estate,']",Closeplan,Seamus Devine,"Founder, The Sales Productivity Company  ","San Francisco, United States",Company Size : less than 10 employees,False,Closeplan,Seamus Devine,"Founder, The Sales Productivity Company  ","San Francisco, United States",Company Size : less than 10 employees
NodeArt,https://extract.co/nodeart,,Ukraine,2015,21 to 50 employees,1 Office,Clients from 1 Country,nodeart.io,+380 50 553 5424,$26 to $50,"$25,000 to $50,000","['angular.js 30.27%', 'firebase 30.27%']","[',30.27/100 e-commerce,10/100 banking,10/100 gambling & casinos,10/100 manufacturing,10/100 marketing & advertising,10/100 online services,10/100 startup,']",angularcommerce.io,OpenSource,"GitHub, No  ","Kyiv, Ukraine",Company Size : less than 10 employees,False,angularcommerce.io,OpenSource,"GitHub, No  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,BookSpaHotel,,medical & healthcare Company ,"Ukrainka,",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,AJWA Hotel Sultanahmet,AJWA Hotel Sultanahmet,"Hotel, AJWA Hotel Sultanahmet  ","Istanbul, Turkey",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ASKA website,ASKA,"Insurance, ASKA  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Apfel Group website,Apfel Group,"Industrial ingeneering, Apfel Group  ","Kyiv, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,WannaBe.Guru,,online services Company ,"San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,LARANG,Kseniya,"Ceo, LARANG  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,VSYA BUDOVA,Ern,"Ceo, VSYA BUDOVA  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NEW KADORR,Ern,"Ceo, NEW KADORR  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,OBRAZEC-2000,Ivan,"Ceo, OBRAZEC-2000  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ZUTI.RU,Sergey,"Ceo, ZUTI.RU  ","Moscow, Russia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ACTIVE MEDICAL,Alexander,"Ceo, ACTIVE MEDICAL  ","Mykolaivka, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,DR.PATLAZHAN,Gennady,"Ceo, DR.PATLAZHAN  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,SVEKATERINA,Kseniya,"Ceo, SVEKATERINA  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,IVIK-YUG,Sergey,"Ceo, IVIK-YUG  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,BANCKOM,Ivan,"Ceo, BANCKOM  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,AUTOHELP,Konstantin,"Ceo, AUTOHELP  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,OKTAM,Artem,"Ceo, OKTAM  ","Saint Petersburg, Russia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,KOZII CONSULT,Vlada,"Ceo, KOZII  ","Odessa, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,LA LASER ENGRAVING,Ivan,"Ceo, LA LASER ENGRAVING  ","Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,WILLIAM WALLACE,Dmitry,"Ceo, WILLIAM WALLACE  ","Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ARMADA,Vadim,"Ceo, ARMADA  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NOVOSTROY,Vadim,"Ceo, NOVOSTROY  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,SPSERVICE,Bogdan,"Ceo, SPSERVICE  ",",",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MOBIWAY,Denis,"Ceo, MOBIWAY  ","Minsk, Belarus",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,PROKOSMEETIKA.EE,Risto,"Ceo, Prokosmeetika  ","Tallinn, Estonia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,PROSTO-CNC,Sergey,"Ceo, [email protected] ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MW-DOM,Igor,"Ceo, MW-DOM  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,PETRONAS,Igor,"Ceo, PETRONAS  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,UGE COMPANY,Nikolai,"Ceo, UGE COMPANY  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,AVINION,Igor,"Ceo, AVINION  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,CLUB MARINE,Igor,"Ceo, CLUB MARINE  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,GRAF-DEVELOPMENT,Ern,"Ceo, Graf  ","Odesa, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,LA NOVALE,Yana,"Ceo, Lanovale  ","Odesa, Ukraine",Company Size : less than 10 employees
Noltic,https://extract.co/noltic,L'viv,Ukraine,2017,21 to 50 employees,1 Office,Clients from 1 Country,noltic.com,,$76 to $120,"$10,000 to $25,000",['salesforce 32.03%'],"[',32.03/100 productivity,10/100 education,10/100 medical & healthcare,10/100 real estate,']",Closeplan,Seamus Devine,"Founder, The Sales Productivity Company  ","San Francisco, United States",Company Size : less than 10 employees,False,Closeplan,Seamus Devine,"Founder, The Sales Productivity Company  ","San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Capital Times,,lifestyle Company ,"Ukrainka, Ukraine",Company Size : less than 10 employees
NodeArt,https://extract.co/nodeart,,Ukraine,2015,21 to 50 employees,1 Office,Clients from 1 Country,nodeart.io,+380 50 553 5424,$26 to $50,"$25,000 to $50,000","['angular.js 30.27%', 'firebase 30.27%']","[',30.27/100 e-commerce,10/100 banking,10/100 gambling & casinos,10/100 manufacturing,10/100 marketing & advertising,10/100 online services,10/100 startup,']",angularcommerce.io,OpenSource,"GitHub, No  ","Kyiv, Ukraine",Company Size : less than 10 employees,False,angularcommerce.io,OpenSource,"GitHub, No  ","Kyiv, Ukraine",Company Size : less than 10 employees
Diceus,https://extract.co/diceus,Kyiv,Ukraine,2011,101 to 200 employees,1 Office,Clients from 1 Country,www.diceus.com,+380 96 366 4726,$26 to $50,"$100,000 and $200,000","['.net 32.03%', 'java 32.03%']","[',32.03/100 online services,10/100 e-commerce,10/100 financial services,10/100 government,10/100 insurance,10/100 marketing & advertising,10/100 construction,10/100 real estate,10/100 retail,10/100 social networking,']",YoudAsk,Nick,"Ukraine, YoudAsk  ","Kiev, Ukraine",Company Size : 21 to 50 employees,False,YoudAsk,Nick,"Ukraine, YoudAsk  ","Kiev, Ukraine",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,StudioNinja CRM,,social networking Company ,"Australia Plains, Australia",Company Size : less than 10 employees
